,Datetime,Value,Anomaly VB,Anomaly LOF,Anomaly IF,Date
3518,2014-02-01 18:35:00,90.79320086,0,0,0,2014-02-01
3519,2014-02-01 18:55:00,89.32574769,0,0,0,2014-02-01
3520,2014-02-01 19:35:00,91.30633152,0,0,0,2014-02-01
3521,2014-02-01 19:40:00,90.24072317,0,0,0,2014-02-01
3522,2014-02-01 19:55:00,89.83426336,0,0,0,2014-02-01
3523,2014-02-01 21:35:00,91.96410087,0,0,0,2014-02-01
3524,2014-02-01 22:10:00,87.7943171,0,0,0,2014-02-01
3525,2014-02-01 22:15:00,86.61133397,0,0,0,2014-02-01
3526,2014-02-01 23:20:00,93.9536988,0,0,0,2014-02-01
3527,2014-02-02 00:10:00,92.43559721,0,0,0,2014-02-02
3528,2014-02-02 00:15:00,93.82936837,0,0,0,2014-02-02
3529,2014-02-02 00:50:00,91.18356121,0,0,0,2014-02-02
3530,2014-02-02 01:10:00,92.7828596,0,0,0,2014-02-02
3531,2014-02-02 02:00:00,91.08330395,0,0,0,2014-02-02
3532,2014-02-02 02:10:00,92.05668186,0,0,0,2014-02-02
3533,2014-02-02 03:25:00,91.75190449,0,0,0,2014-02-02
3534,2014-02-02 03:30:00,91.54261183,0,0,0,2014-02-02
3535,2014-02-02 04:10:00,89.20216263,0,0,0,2014-02-02
3536,2014-02-02 04:25:00,88.93985265,0,0,0,2014-02-02
3537,2014-02-02 04:30:00,88.89349603,0,0,0,2014-02-02
3538,2014-02-02 04:55:00,90.16341002,0,0,0,2014-02-02
3539,2014-02-02 05:00:00,90.64986129,0,0,0,2014-02-02
3540,2014-02-02 05:25:00,89.59688823,0,0,0,2014-02-02
3541,2014-02-02 05:40:00,90.1765957,0,0,0,2014-02-02
3542,2014-02-02 05:45:00,89.99580101,0,0,0,2014-02-02
3543,2014-02-02 06:15:00,91.80049607,0,0,0,2014-02-02
3544,2014-02-02 06:55:00,92.66020644,0,0,0,2014-02-02
3545,2014-02-02 07:00:00,91.19448196,0,0,0,2014-02-02
3546,2014-02-02 07:10:00,91.2958518,0,0,0,2014-02-02
3547,2014-02-02 08:20:00,93.61739063,0,0,0,2014-02-02
3548,2014-02-02 08:25:00,95.29383172,0,0,0,2014-02-02
3549,2014-02-02 08:35:00,95.1962756,0,0,0,2014-02-02
3550,2014-02-02 08:45:00,96.42367284,0,0,0,2014-02-02
3551,2014-02-02 08:55:00,97.96330047,0,0,0,2014-02-02
3552,2014-02-02 09:40:00,100.7359067,0,0,0,2014-02-02
3553,2014-02-02 10:20:00,99.83009285,0,0,0,2014-02-02
3554,2014-02-02 10:40:00,99.73525324,0,0,0,2014-02-02
3555,2014-02-02 10:45:00,99.69250375,0,0,0,2014-02-02
3556,2014-02-02 10:55:00,99.91332266,0,0,0,2014-02-02
3557,2014-02-02 11:25:00,98.92234933,0,0,0,2014-02-02
3558,2014-02-02 11:35:00,98.67310041,0,0,0,2014-02-02
3559,2014-02-02 12:10:00,98.44799415,0,0,0,2014-02-02
3560,2014-02-02 12:30:00,98.51983469,0,0,0,2014-02-02
3561,2014-02-02 13:30:00,95.91197796,0,0,0,2014-02-02
3562,2014-02-02 14:05:00,94.26724043,0,0,0,2014-02-02
3563,2014-02-02 14:10:00,94.85331155,0,0,0,2014-02-02
3564,2014-02-02 14:50:00,93.06942017,0,0,0,2014-02-02
3565,2014-02-02 15:05:00,93.02371322,0,0,0,2014-02-02
3566,2014-02-02 15:10:00,93.90525188,0,0,0,2014-02-02
3567,2014-02-02 15:20:00,93.51707679,0,0,0,2014-02-02
3568,2014-02-02 15:35:00,93.75667884,0,0,0,2014-02-02
3569,2014-02-02 15:45:00,93.97698437,0,0,0,2014-02-02
3570,2014-02-02 16:10:00,93.99609847,0,0,0,2014-02-02
3571,2014-02-02 16:35:00,93.27095491,0,0,0,2014-02-02
3572,2014-02-02 16:40:00,92.84721932,0,0,0,2014-02-02
3573,2014-02-02 16:55:00,93.24046813,0,0,0,2014-02-02
3574,2014-02-02 17:20:00,92.80419951,0,0,0,2014-02-02
3575,2014-02-02 17:50:00,92.75024048,0,0,0,2014-02-02
3576,2014-02-02 18:35:00,93.07753778,0,0,0,2014-02-02
3577,2014-02-02 18:40:00,93.42891256,0,0,0,2014-02-02
3578,2014-02-02 18:45:00,93.07419178,0,0,0,2014-02-02
3579,2014-02-02 19:05:00,94.1068414,0,0,0,2014-02-02
3580,2014-02-02 19:25:00,94.18920182,0,0,0,2014-02-02
3581,2014-02-02 20:00:00,93.70490156,0,0,0,2014-02-02
3582,2014-02-02 20:30:00,91.73997236,0,0,0,2014-02-02
3583,2014-02-02 20:40:00,92.01585257,0,0,0,2014-02-02
3584,2014-02-02 20:50:00,93.52866897,0,0,0,2014-02-02
3585,2014-02-02 20:55:00,93.12727996,0,0,0,2014-02-02
3586,2014-02-02 21:00:00,93.92696695,0,0,0,2014-02-02
3587,2014-02-02 21:05:00,91.82299832,0,0,0,2014-02-02
3588,2014-02-02 21:40:00,92.8114717,0,0,0,2014-02-02
3589,2014-02-02 21:50:00,91.55327335,0,0,0,2014-02-02
3590,2014-02-02 23:10:00,92.82300108,0,0,0,2014-02-02
3591,2014-02-03 00:50:00,69.4147723,0,0,0,2014-02-03
3592,2014-02-03 01:00:00,67.33857823,0,0,0,2014-02-03
3593,2014-02-03 01:20:00,66.82157148,0,0,0,2014-02-03
3594,2014-02-03 02:00:00,62.63358627,1,0,1,2014-02-03
3595,2014-02-03 02:15:00,61.22673277,1,0,0,2014-02-03
3596,2014-02-03 02:20:00,59.46361368,1,0,1,2014-02-03
3597,2014-02-03 03:05:00,59.66820096,1,0,1,2014-02-03
3598,2014-02-03 03:25:00,58.73754878,1,0,1,2014-02-03
3599,2014-02-03 03:45:00,58.25755107,1,0,1,2014-02-03
3600,2014-02-03 04:05:00,58.19406663,1,0,1,2014-02-03
3601,2014-02-03 04:20:00,56.86077004,1,0,1,2014-02-03
3602,2014-02-03 04:35:00,55.714123,1,0,1,2014-02-03
3603,2014-02-03 05:10:00,54.48414675,1,0,1,2014-02-03
3604,2014-02-03 05:25:00,55.53970615,1,0,1,2014-02-03
3605,2014-02-03 05:30:00,56.1214043,1,0,1,2014-02-03
3606,2014-02-03 05:35:00,53.73629886,1,0,1,2014-02-03
3607,2014-02-03 05:50:00,54.8638041,1,0,1,2014-02-03
3608,2014-02-03 06:00:00,53.81547716,1,0,1,2014-02-03
3609,2014-02-03 06:35:00,54.43020747,1,0,1,2014-02-03
3610,2014-02-03 06:50:00,51.98615458,1,0,1,2014-02-03
3611,2014-02-03 07:00:00,53.67776283,1,0,1,2014-02-03
3612,2014-02-03 07:05:00,52.35162439,1,0,1,2014-02-03
3613,2014-02-03 07:10:00,51.97540589,1,0,1,2014-02-03
3614,2014-02-03 07:50:00,50.22150673,1,1,1,2014-02-03
3615,2014-02-03 08:05:00,49.81559975,1,1,1,2014-02-03
3616,2014-02-03 08:15:00,50.12846268,1,1,1,2014-02-03
3617,2014-02-03 08:35:00,48.93508502,1,1,1,2014-02-03
3618,2014-02-03 08:40:00,50.88528478,1,0,1,2014-02-03
3619,2014-02-03 09:00:00,49.49746594,1,1,1,2014-02-03
3620,2014-02-03 09:35:00,49.27527992,1,1,1,2014-02-03
3621,2014-02-03 10:05:00,47.84020769,1,1,1,2014-02-03
3622,2014-02-03 10:25:00,46.24988012,1,1,1,2014-02-03
3623,2014-02-03 10:40:00,47.54683829,1,1,1,2014-02-03
3624,2014-02-03 11:40:00,43.9247014,1,1,1,2014-02-03
3625,2014-02-03 12:05:00,77.27662004,0,1,0,2014-02-03
3626,2014-02-03 12:30:00,90.47530161,0,0,0,2014-02-03
3627,2014-02-03 12:50:00,94.46915113,0,0,0,2014-02-03
3628,2014-02-03 12:55:00,94.89605085,0,0,0,2014-02-03
3629,2014-02-03 13:00:00,93.92669357,0,0,0,2014-02-03
3630,2014-02-03 13:10:00,94.78236789,0,0,0,2014-02-03
3631,2014-02-03 13:20:00,94.16402265,0,0,0,2014-02-03
3632,2014-02-03 13:40:00,94.47820749,0,0,0,2014-02-03
3633,2014-02-03 13:50:00,95.32532471,0,0,0,2014-02-03
3634,2014-02-03 14:55:00,98.26732586,0,0,0,2014-02-03
3635,2014-02-03 15:25:00,98.69404923,0,0,0,2014-02-03
3636,2014-02-03 15:30:00,97.31763795,0,0,0,2014-02-03
3637,2014-02-03 15:45:00,99.83148903,0,0,0,2014-02-03
3638,2014-02-03 16:05:00,99.64395934,0,0,0,2014-02-03
3639,2014-02-03 16:10:00,100.3975677,0,0,0,2014-02-03
3640,2014-02-03 16:20:00,99.64357135,0,0,0,2014-02-03
3641,2014-02-03 16:35:00,99.01608827,0,0,0,2014-02-03
3642,2014-02-03 16:50:00,99.28905138,0,0,0,2014-02-03
3643,2014-02-03 17:00:00,100.5655896,0,0,0,2014-02-03
3644,2014-02-03 17:20:00,100.3788857,0,0,0,2014-02-03
3645,2014-02-03 17:25:00,99.41220334,0,0,0,2014-02-03
3646,2014-02-03 18:05:00,99.18658442,0,0,0,2014-02-03
3647,2014-02-03 18:40:00,99.59504512,0,0,0,2014-02-03
3648,2014-02-03 19:00:00,98.38081679,0,0,0,2014-02-03
3649,2014-02-03 19:35:00,98.13561715,0,0,0,2014-02-03
3650,2014-02-03 19:50:00,98.84410284,0,0,0,2014-02-03
3651,2014-02-03 19:55:00,99.08589564,0,0,0,2014-02-03
3652,2014-02-03 20:10:00,97.96743519,0,0,0,2014-02-03
3653,2014-02-03 21:05:00,98.75092685,0,0,0,2014-02-03
3654,2014-02-03 22:05:00,98.29199233,0,0,0,2014-02-03
3655,2014-02-03 22:10:00,96.52654698,0,0,0,2014-02-03
3656,2014-02-03 22:15:00,98.05353709,0,0,0,2014-02-03
3657,2014-02-03 22:40:00,97.35779547,0,0,0,2014-02-03
3658,2014-02-03 23:05:00,95.95996912,0,0,0,2014-02-03
3659,2014-02-03 23:10:00,96.1693174,0,0,0,2014-02-03
3660,2014-02-03 23:30:00,97.20930433,0,0,0,2014-02-03
3661,2014-02-04 01:20:00,97.7958958,0,0,0,2014-02-04
3662,2014-02-04 02:15:00,97.677992,0,0,0,2014-02-04
3663,2014-02-04 02:35:00,98.18174875,0,0,0,2014-02-04
3664,2014-02-04 03:15:00,98.0042103,0,0,0,2014-02-04
3665,2014-02-04 05:25:00,99.22784711,0,0,0,2014-02-04
3666,2014-02-04 06:15:00,100.0030305,0,0,0,2014-02-04
3667,2014-02-04 06:30:00,99.44720549,0,0,0,2014-02-04
3668,2014-02-04 06:55:00,99.20333475,0,0,0,2014-02-04
3669,2014-02-04 08:15:00,100.0276455,0,0,0,2014-02-04
3670,2014-02-04 08:35:00,98.5995687,0,0,0,2014-02-04
3671,2014-02-04 08:40:00,98.33716408,0,0,0,2014-02-04
3672,2014-02-04 09:15:00,98.88128777,0,0,0,2014-02-04
3673,2014-02-04 10:35:00,98.28320189,0,0,0,2014-02-04
3674,2014-02-04 11:00:00,97.83753777,0,0,0,2014-02-04
3675,2014-02-04 11:15:00,99.0591847,0,0,0,2014-02-04
3676,2014-02-04 11:25:00,98.74661244,0,0,0,2014-02-04
3677,2014-02-04 12:10:00,97.52531821,0,0,0,2014-02-04
3678,2014-02-04 12:45:00,98.85751627,0,0,0,2014-02-04
3679,2014-02-04 13:25:00,97.97374471,0,0,0,2014-02-04
3680,2014-02-04 13:50:00,98.25855109,0,0,0,2014-02-04
3681,2014-02-04 14:30:00,97.42464229,0,0,0,2014-02-04
3682,2014-02-04 14:55:00,99.03812361,0,0,0,2014-02-04
3683,2014-02-04 15:20:00,98.46987972,0,0,0,2014-02-04
3684,2014-02-04 15:35:00,98.43000798,0,0,0,2014-02-04
3685,2014-02-04 16:05:00,96.85485217,0,0,0,2014-02-04
3686,2014-02-04 16:30:00,98.20130506,0,0,0,2014-02-04
3687,2014-02-04 16:40:00,97.31719817,0,0,0,2014-02-04
3688,2014-02-04 16:55:00,96.86895087,0,0,0,2014-02-04
3689,2014-02-04 17:00:00,95.44981906,0,0,0,2014-02-04
3690,2014-02-04 17:15:00,96.88659665,0,0,0,2014-02-04
3691,2014-02-04 17:30:00,96.38170946,0,0,0,2014-02-04
3692,2014-02-04 18:05:00,93.74410913,0,0,0,2014-02-04
3693,2014-02-04 19:00:00,92.50277066,0,0,0,2014-02-04
3694,2014-02-04 19:35:00,90.83401941,0,0,0,2014-02-04
3695,2014-02-04 20:45:00,91.49552546,0,0,0,2014-02-04
3696,2014-02-04 21:20:00,92.22802174,0,0,0,2014-02-04
3697,2014-02-04 21:30:00,93.90652473,0,0,0,2014-02-04
3698,2014-02-04 23:00:00,89.44636975,0,0,0,2014-02-04
3699,2014-02-04 23:25:00,88.96848138,0,0,0,2014-02-04
3700,2014-02-04 23:30:00,89.0672255,0,0,0,2014-02-04
3701,2014-02-04 23:55:00,88.5094572,0,0,0,2014-02-04
3702,2014-02-05 00:00:00,88.53317352,0,0,0,2014-02-05
3703,2014-02-05 00:25:00,87.01648762,0,0,0,2014-02-05
3704,2014-02-05 00:35:00,86.12962468,0,0,0,2014-02-05
3705,2014-02-05 01:15:00,83.44066428,0,0,0,2014-02-05
3706,2014-02-05 01:30:00,84.43224803,0,0,0,2014-02-05
3707,2014-02-05 01:35:00,83.59051868,0,0,0,2014-02-05
3708,2014-02-05 01:40:00,82.6564309,0,0,0,2014-02-05
3709,2014-02-05 01:50:00,83.83803277,0,0,0,2014-02-05
3710,2014-02-05 02:05:00,82.18392736,0,0,0,2014-02-05
3711,2014-02-05 02:10:00,80.64534436,0,0,0,2014-02-05
3712,2014-02-05 03:45:00,69.83593132,0,0,0,2014-02-05
3713,2014-02-05 04:25:00,68.14824495,0,0,0,2014-02-05
3714,2014-02-05 04:40:00,67.96152382,0,0,0,2014-02-05
3715,2014-02-05 05:25:00,78.83271027,0,0,0,2014-02-05
3716,2014-02-05 07:25:00,90.08484664,0,0,0,2014-02-05
3717,2014-02-05 07:35:00,90.72226659,0,0,0,2014-02-05
3718,2014-02-05 08:25:00,89.8673287,0,0,0,2014-02-05
3719,2014-02-05 09:00:00,90.23742227,0,0,0,2014-02-05
3720,2014-02-05 09:05:00,90.05816443,0,0,0,2014-02-05
3721,2014-02-05 10:40:00,84.17344928,0,0,0,2014-02-05
3722,2014-02-05 11:15:00,83.02479839,0,0,0,2014-02-05
3723,2014-02-05 11:45:00,83.20308458,0,0,0,2014-02-05
3724,2014-02-05 12:10:00,84.08338787,0,0,0,2014-02-05
3725,2014-02-05 12:55:00,85.92096328,0,0,0,2014-02-05
3726,2014-02-05 13:10:00,85.95287259,0,0,0,2014-02-05
3727,2014-02-05 13:15:00,84.09895176,0,0,0,2014-02-05
3728,2014-02-05 13:40:00,85.49252173,0,0,0,2014-02-05
3729,2014-02-05 13:50:00,86.50873477,0,0,0,2014-02-05
3730,2014-02-05 14:00:00,87.27847897,0,0,0,2014-02-05
3731,2014-02-05 14:30:00,88.10970782,0,0,0,2014-02-05
3732,2014-02-05 14:35:00,87.3716047,0,0,0,2014-02-05
3733,2014-02-05 14:45:00,88.81756627,0,0,0,2014-02-05
3734,2014-02-05 14:55:00,88.45632511,0,0,0,2014-02-05
3735,2014-02-05 15:45:00,87.25983086,0,0,0,2014-02-05
3736,2014-02-05 15:55:00,89.05331499,0,0,0,2014-02-05
3737,2014-02-05 16:00:00,88.45332171,0,0,0,2014-02-05
3738,2014-02-05 16:05:00,88.92213901,0,0,0,2014-02-05
3739,2014-02-05 16:15:00,87.48678528,0,0,0,2014-02-05
3740,2014-02-05 16:55:00,87.72916681,0,0,0,2014-02-05
3741,2014-02-05 17:10:00,89.93440824,0,0,0,2014-02-05
3742,2014-02-05 17:30:00,89.03503961,0,0,0,2014-02-05
3743,2014-02-05 17:35:00,89.05031874,0,0,0,2014-02-05
3744,2014-02-05 17:45:00,90.05264411,0,0,0,2014-02-05
3745,2014-02-05 18:05:00,91.88419509,0,0,0,2014-02-05
3746,2014-02-05 18:10:00,92.18060303,0,0,0,2014-02-05
3747,2014-02-05 18:50:00,88.89353511,0,0,0,2014-02-05
3748,2014-02-05 19:00:00,89.47169035,0,0,0,2014-02-05
3749,2014-02-05 19:20:00,89.85473355,0,0,0,2014-02-05
3750,2014-02-05 19:45:00,90.54847415,0,0,0,2014-02-05
3751,2014-02-05 19:50:00,90.10748509,0,0,0,2014-02-05
3752,2014-02-05 19:55:00,89.76562799,0,0,0,2014-02-05
3753,2014-02-05 20:25:00,93.07927278,0,0,0,2014-02-05
3754,2014-02-05 20:30:00,90.90687343,0,0,0,2014-02-05
3755,2014-02-05 20:50:00,92.72496716,0,0,0,2014-02-05
3756,2014-02-05 20:55:00,93.76418161,0,0,0,2014-02-05
3757,2014-02-05 21:40:00,91.10927429,0,0,0,2014-02-05
3758,2014-02-05 21:45:00,89.64295814,0,0,0,2014-02-05
3759,2014-02-05 21:55:00,89.48994358,0,0,0,2014-02-05
3760,2014-02-05 22:35:00,87.53330916,0,0,0,2014-02-05
3761,2014-02-05 22:45:00,89.1894079,0,0,0,2014-02-05
3762,2014-02-05 23:05:00,88.86968205,0,0,0,2014-02-05
3763,2014-02-05 23:25:00,90.34902114,0,0,0,2014-02-05
3764,2014-02-05 23:30:00,89.91675529,0,0,0,2014-02-05
3765,2014-02-05 23:50:00,89.67150595,0,0,0,2014-02-05
3766,2014-02-05 23:55:00,90.63703201,0,0,0,2014-02-05
3767,2014-02-06 00:25:00,89.96026731,0,0,0,2014-02-06
3768,2014-02-06 02:00:00,90.19512804,0,0,0,2014-02-06
3769,2014-02-06 02:25:00,90.54308058,0,0,0,2014-02-06
3770,2014-02-06 02:35:00,90.13799845,0,0,0,2014-02-06
3771,2014-02-06 03:00:00,91.78582294,0,0,0,2014-02-06
3772,2014-02-06 03:15:00,90.43648223,0,0,0,2014-02-06
3773,2014-02-06 03:20:00,90.47095097,0,0,0,2014-02-06
3774,2014-02-06 03:25:00,90.95762226,0,0,0,2014-02-06
3775,2014-02-06 04:55:00,91.5201755,0,0,0,2014-02-06
3776,2014-02-06 05:15:00,91.79684224,0,0,0,2014-02-06
3777,2014-02-06 05:20:00,90.43174891,0,0,0,2014-02-06
3778,2014-02-06 05:30:00,89.99641487,0,0,0,2014-02-06
3779,2014-02-06 05:45:00,92.79675709,0,0,0,2014-02-06
3780,2014-02-06 07:00:00,87.53512362,0,0,0,2014-02-06
3781,2014-02-06 07:25:00,89.423139,0,0,0,2014-02-06
3782,2014-02-06 07:35:00,89.44063275,0,0,0,2014-02-06
3783,2014-02-06 08:15:00,91.9373701,0,0,0,2014-02-06
3784,2014-02-06 09:30:00,92.70581971,0,0,0,2014-02-06
3785,2014-02-06 09:45:00,91.50074453,0,0,0,2014-02-06
3786,2014-02-06 10:00:00,91.70363417,0,0,0,2014-02-06
3787,2014-02-06 10:30:00,92.03954556,0,0,0,2014-02-06
3788,2014-02-06 11:30:00,92.06013426,0,0,0,2014-02-06
3789,2014-02-06 11:50:00,91.88799464,0,0,0,2014-02-06
3790,2014-02-06 12:05:00,93.32937216,0,0,0,2014-02-06
3791,2014-02-06 12:10:00,92.06589608,0,0,0,2014-02-06
3792,2014-02-06 12:25:00,93.29968706,0,0,0,2014-02-06
3793,2014-02-06 13:15:00,94.37306482,0,0,0,2014-02-06
3794,2014-02-06 13:30:00,95.17224965,0,0,0,2014-02-06
3795,2014-02-06 14:05:00,96.08026286,0,0,0,2014-02-06
3796,2014-02-06 14:50:00,96.42187271,0,0,0,2014-02-06
3797,2014-02-06 15:10:00,95.98742331,0,0,0,2014-02-06
3798,2014-02-06 15:35:00,96.32247305,0,0,0,2014-02-06
3799,2014-02-06 15:40:00,96.97168737,0,0,0,2014-02-06
3800,2014-02-06 15:45:00,96.59382966,0,0,0,2014-02-06
3801,2014-02-06 16:10:00,97.66514029,0,0,0,2014-02-06
3802,2014-02-06 16:35:00,99.63235554,0,0,0,2014-02-06
3803,2014-02-06 17:00:00,101.6494908,0,0,0,2014-02-06
3804,2014-02-06 17:20:00,101.6368092,0,0,0,2014-02-06
3805,2014-02-06 19:55:00,98.75336151,0,0,0,2014-02-06
3806,2014-02-06 21:15:00,98.64059488,0,0,0,2014-02-06
3807,2014-02-06 21:20:00,99.95318585,0,0,0,2014-02-06
3808,2014-02-06 21:55:00,99.85614029,0,0,0,2014-02-06
3809,2014-02-06 22:45:00,99.3226003,0,0,0,2014-02-06
3810,2014-02-06 22:50:00,99.75191049,0,0,0,2014-02-06
3811,2014-02-06 23:25:00,98.36164644,0,0,0,2014-02-06
3812,2014-02-06 23:30:00,97.02790285,0,0,0,2014-02-06
3813,2014-02-06 23:55:00,96.76467782,0,0,0,2014-02-06
3814,2014-02-07 00:00:00,96.17939425,0,0,0,2014-02-07
3815,2014-02-07 00:55:00,93.99445853,0,0,0,2014-02-07
3816,2014-02-07 01:35:00,93.99660491,0,0,0,2014-02-07
3817,2014-02-07 01:50:00,92.70017402,0,0,0,2014-02-07
3818,2014-02-07 02:00:00,94.87983142,0,0,0,2014-02-07
3819,2014-02-07 02:05:00,92.96499377,0,0,0,2014-02-07
3820,2014-02-07 02:25:00,94.29808046,0,0,0,2014-02-07
3821,2014-02-07 02:55:00,92.57981741,0,0,0,2014-02-07
3822,2014-02-07 03:20:00,93.3907413,0,0,0,2014-02-07
3823,2014-02-07 03:50:00,91.62261626,0,0,0,2014-02-07
3824,2014-02-07 04:15:00,92.64413965,0,0,0,2014-02-07
3825,2014-02-07 04:20:00,91.67053174,0,0,0,2014-02-07
3826,2014-02-07 04:25:00,93.06588594,0,0,0,2014-02-07
3827,2014-02-07 04:35:00,91.70667483,0,0,0,2014-02-07
3828,2014-02-07 04:45:00,93.2617746,0,0,0,2014-02-07
3829,2014-02-07 05:30:00,91.89748628,0,0,0,2014-02-07
3830,2014-02-07 05:40:00,92.20904419,0,0,0,2014-02-07
3831,2014-02-07 06:25:00,89.66110415,0,0,0,2014-02-07
3832,2014-02-07 07:00:00,87.88311003,0,0,0,2014-02-07
3833,2014-02-07 07:05:00,86.98432784,0,0,0,2014-02-07
3834,2014-02-07 07:50:00,72.97256412,0,0,0,2014-02-07
3835,2014-02-07 07:55:00,72.93406558,0,0,0,2014-02-07
3836,2014-02-07 08:30:00,66.90289902,0,0,0,2014-02-07
3837,2014-02-07 08:45:00,65.13812894,1,0,1,2014-02-07
3838,2014-02-07 08:55:00,65.25399254,1,0,1,2014-02-07
3839,2014-02-07 09:50:00,64.38178145,1,0,0,2014-02-07
3840,2014-02-07 10:10:00,64.16565567,1,0,0,2014-02-07
3841,2014-02-07 10:25:00,62.54072887,1,0,1,2014-02-07
3842,2014-02-07 10:55:00,63.65514071,1,0,0,2014-02-07
3843,2014-02-07 12:00:00,62.27738636,1,0,1,2014-02-07
3844,2014-02-07 12:15:00,61.54982216,1,0,0,2014-02-07
3845,2014-02-07 12:40:00,61.25836734,1,0,0,2014-02-07
3846,2014-02-07 12:50:00,60.16891854,1,0,1,2014-02-07
3847,2014-02-07 13:10:00,60.02933991,1,0,1,2014-02-07
3848,2014-02-07 13:40:00,60.247066,1,0,1,2014-02-07
3849,2014-02-07 14:15:00,58.93005052,1,0,1,2014-02-07
3850,2014-02-07 14:40:00,58.82677044,1,0,1,2014-02-07
3851,2014-02-07 14:55:00,56.61483009,1,0,1,2014-02-07
3852,2014-02-07 15:10:00,57.6476225,1,0,1,2014-02-07
3853,2014-02-07 15:20:00,56.07181039,1,0,1,2014-02-07
3854,2014-02-07 16:00:00,54.94743095,1,0,1,2014-02-07
3855,2014-02-07 16:15:00,56.21488376,1,0,1,2014-02-07
3856,2014-02-07 16:35:00,55.71710588,1,0,1,2014-02-07
3857,2014-02-07 16:45:00,53.94512994,1,0,1,2014-02-07
3858,2014-02-07 17:20:00,55.513949200000006,1,0,1,2014-02-07
3859,2014-02-07 17:35:00,55.16412478,1,0,1,2014-02-07
3860,2014-02-07 17:40:00,52.79960487,1,0,1,2014-02-07
3861,2014-02-07 17:55:00,54.16841525,1,0,1,2014-02-07
3862,2014-02-07 18:25:00,51.82580383,1,0,1,2014-02-07
3863,2014-02-07 18:50:00,51.50709686,1,0,1,2014-02-07
3864,2014-02-07 19:00:00,51.49392143,1,0,1,2014-02-07
3865,2014-02-07 19:15:00,52.92987927,1,0,1,2014-02-07
3866,2014-02-07 20:05:00,51.07622721,1,0,1,2014-02-07
3867,2014-02-07 20:15:00,49.47553976,1,1,1,2014-02-07
3868,2014-02-07 20:20:00,50.60060323,1,1,1,2014-02-07
3869,2014-02-07 20:40:00,49.59730685,1,1,1,2014-02-07
3870,2014-02-07 21:00:00,50.3515059,1,1,1,2014-02-07
3871,2014-02-07 21:20:00,49.44730018,1,1,1,2014-02-07
3872,2014-02-07 21:30:00,49.71708375,1,1,1,2014-02-07
3873,2014-02-07 22:10:00,48.92819317,1,1,1,2014-02-07
3874,2014-02-07 22:25:00,48.501459,1,1,1,2014-02-07
3875,2014-02-07 22:35:00,48.28377166,1,1,1,2014-02-07
3876,2014-02-07 22:40:00,47.47392072,1,1,1,2014-02-07
3877,2014-02-07 22:45:00,46.41796917,1,1,1,2014-02-07
3878,2014-02-07 22:50:00,48.16173707,1,1,1,2014-02-07
3879,2014-02-07 23:15:00,45.76381338,1,1,1,2014-02-07
3880,2014-02-07 23:30:00,46.41004714,1,1,1,2014-02-07
3881,2014-02-07 23:35:00,45.40564636,1,1,1,2014-02-07
3882,2014-02-07 23:45:00,47.03048844,1,1,1,2014-02-07
3883,2014-02-08 00:25:00,44.50873845,1,1,1,2014-02-08
3884,2014-02-08 02:10:00,42.93136273,1,1,1,2014-02-08
3885,2014-02-08 02:30:00,43.21855143,1,1,1,2014-02-08
3886,2014-02-08 02:40:00,41.29397229,1,1,1,2014-02-08
3887,2014-02-08 03:10:00,42.2700777,1,1,1,2014-02-08
3888,2014-02-08 03:20:00,40.65499531,1,1,1,2014-02-08
3889,2014-02-08 03:25:00,40.79634379,1,1,1,2014-02-08
3890,2014-02-08 04:35:00,40.4303953,1,1,1,2014-02-08
3891,2014-02-08 04:50:00,40.37632385,1,1,1,2014-02-08
3892,2014-02-08 05:05:00,40.12608065,1,1,1,2014-02-08
3893,2014-02-08 05:15:00,39.16355231,1,1,1,2014-02-08
3894,2014-02-08 05:25:00,39.11268638,1,1,1,2014-02-08
3895,2014-02-08 05:30:00,38.47910082,1,1,1,2014-02-08
3896,2014-02-08 06:50:00,36.91895932,1,1,1,2014-02-08
3897,2014-02-08 07:30:00,35.87612205,1,1,1,2014-02-08
3898,2014-02-08 07:40:00,34.896682500000004,1,1,1,2014-02-08
3899,2014-02-08 08:05:00,34.31753233,1,1,1,2014-02-08
3900,2014-02-08 08:55:00,33.41287418,1,1,1,2014-02-08
3901,2014-02-08 09:45:00,34.03521109,1,1,1,2014-02-08
3902,2014-02-08 09:55:00,33.85643289,1,1,1,2014-02-08
3903,2014-02-08 10:25:00,31.24466023,1,1,1,2014-02-08
3904,2014-02-08 11:00:00,30.81680427,1,1,1,2014-02-08
3905,2014-02-08 11:55:00,29.60027776,1,1,1,2014-02-08
3906,2014-02-08 12:55:00,28.87987444,1,1,1,2014-02-08
3907,2014-02-08 14:10:00,26.90334248,1,1,1,2014-02-08
3908,2014-02-08 14:40:00,27.86252302,1,1,1,2014-02-08
3909,2014-02-08 14:50:00,27.13922521,1,1,1,2014-02-08
3910,2014-02-08 14:55:00,27.44186472,1,1,1,2014-02-08
3911,2014-02-08 15:25:00,28.13966046,1,1,1,2014-02-08
3912,2014-02-08 15:45:00,28.76582717,1,1,1,2014-02-08
3913,2014-02-08 17:00:00,31.97747291,1,1,1,2014-02-08
3914,2014-02-08 17:15:00,31.771592,1,1,1,2014-02-08
3915,2014-02-08 17:35:00,32.42664943,1,1,1,2014-02-08
3916,2014-02-08 17:50:00,30.49232606,1,1,1,2014-02-08
